from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
54643,54642,,,85935055,85944462,0
1542395,1542396,,,85938720,85948819,0
54030,54030,,,86190682,81086854,0
54035,54030,,,86184819,81086854,0
407409,407408,,,85150056,81074820,0
54514,54515,,,81060782,81057399,0
54927,54515,,,83377210,85954496,0
54514,54515,,,85938720,85954496,0
54209,54361,,,81057903,85937149,0
53929,53923,,,86186647,85943902,0
55286,54005,,,81083266,81063641,0
54515,54927,,,85606938,81087089,0
54515,54927,,,85955752,85956974,0
54597,54602,,,85926770,81068310,0
54513,54514,,,85948251,85944732,0
54632,54911,,,81073280,81095673,0
53923,53925,,,85399633,85408973,0
54633,54911,,,81101799,85957388,0
54452,54451,,,81081378,81076223,0
54642,54643,,,85605217,81057974,0
581242,581244,,,81059175,81086722,0
75056,54111,,,81094619,81086722,0
55276,55277,,,81089776,81078725,0
859723,55245,,,81097293,85926033,0
54434,54784,,,81063357,81054069,0
54434,54784,,,86185781,81054069,0
54399,54397,,,85603476,85608177,0
54204,54203,,,81075826,81071234,0
54514,54513,,,85927958,85956804,0
54415,54414,,,85612562,81072207,0
1542496,1542495,,,81075826,81077225,0
54910,54638,,,85387326,81067802,0
54363,54128,,,85936258,84092541,0
54129,54361,,,81096659,85408075,0
54514,54513,,,85953278,85926076,0
54910,54218,,,81102059,81086274,0
54617,54615,,,84770708,81077837,1
521118,521121,,,81061007,81077837,0
55245,859723,,,85612562,85940273,0
54632,54635,,,85403140,81090828,0
54815,54824,,,85943828,81063528,0
54615,54617,,,85168794,81063528,1
54514,54515,,,86176083,86163656,0
54375,54372,,,83345052,81093752,0
54035,54030,,,86173365,81096245,0
55067,54646,,,81058429,85929513,0
859914,54643,,,85386862,85385726,0
55286,55246,,,86178424,81082017,0
55286,55246,,,86193870,81082017,0
55286,55246,,,81089578,81082017,0
54632,54911,,,81081711,81082017,0
1542189,1542190,,,81063372,86166097,0
54927,54515,,,81097416,85952172,0
55286,54005,,,86173365,85951107,0
54974,54531,,,81093127,81092708,0
54987,54646,,,81081876,85930146,0
1542395,1542396,,,81090969,81089074,0
54514,54513,,,85953057,85932844,0
53906,55135,,,86173263,85413381,0
53906,55135,,,85944993,85413381,0
53915,53914,,,81055122,81090992,0
134822,53914,,,81053362,81090992,0
55258,407410,,,85948180,81069477,0
54515,54515,,,81072975,81079248,1
55286,55246,,,86192551,81950858,0
54632,54911,,,85934883,81950858,0
55286,55246,,,81062024,81950858,0
859723,55245,,,85936408,85160878,0
54815,54816,,,81054245,81097448,0
54815,54816,,,81056990,81097448,0
53925,53924,,,86182772,85164686,0
407409,407408,,,86173850,81053392,0
407409,407408,,,84085462,81053392,0
54815,54816,,,85400789,81053768,0
54947,54600,,,85941394,85604070,0
54394,134817,,,81056361,85926306,0
54947,54600,,,85949595,85936375,0
54204,54203,,,81075826,86167665,0
54218,54632,,,86177869,85598981,0
1542822,54513,,,85394466,85952591,0
54927,54515,,,81063702,85391734,0
55272,55275,,,81094057,81052518,0
54982,54985,,,81070383,81537497,0
1542584,1542585,,,81077561,81064930,0
54682,54681,,,81058880,85932871,0
54947,54600,,,85941394,85943995,0
54645,54646,,,81088438,85935545,0
54515,54515,,,82410080,81081480,1
54643,859914,,,81053576,81095763,0
54434,54785,,,86189574,81069064,0
54633,54911,,,85399701,85598602,0
53898,54037,,,85953483,85957116,0
54910,54633,,,85408932,85389539,0
1542500,1542499,,,86190501,81061494,0
859723,55246,,,85390234,85399808,0
521118,521121,,,85953177,81054995,0
53925,53924,,,86179124,81064176,0
55134,53905,,,84872868,81064176,0
53925,53924,,,81095155,81064176,0
55044,55043,,,81098473,81076800,0
521118,521120,,,85953177,85595208,0
521118,521120,,,85601357,85595208,0
54216,54218,,,81058403,81082419,0
54643,859914,,,81084974,81054560,0
54035,54030,,,85948243,85946761,0
54006,55245,,,81075082,85612562,0
54084,54086,,,85600106,85928598,0
54084,54086,,,85953761,85928598,0
53925,53924,,,85604753,81090010,0
54218,54633,,,81093127,81074501,0
1542236,1542343,,,82384180,81053978,0
53923,53929,,,82404390,86183689,0
859723,55245,,,81059342,81944317,0
54910,54638,,,81066665,85604253,0
54635,54632,,,86177640,81056231,0
521121,521116,,,86180266,81075012,0
1542509,1542512,,,82404390,86195092,0
859723,55245,,,81056735,85930324,0
54218,54632,,,85600226,81078162,0
53924,53925,,,81066030,81078162,0
54452,54451,,,81081378,85599658,0
75056,54111,,,81078416,81096082,0
54257,55026,,,85406201,81056111,0
54633,54911,,,81100978,85940892,0
53898,54037,,,85600106,81057063,0
53898,54037,,,85953761,81057063,0
1542236,1542727,,,81094377,81092334,0
54294,54204,,,81067371,85956647,0
54823,54824,,,85391077,81075346,0
521118,521121,,,85601357,85594093,0
75056,54111,,,81082913,81069399,0
53975,53976,,,85925565,81062639,0
1542525,1542526,,,81077561,86182069,0
581241,581244,,,81055257,81082610,0
54218,54632,,,85600839,86178600,0
55258,407410,,,85925556,81056520,0
54216,54638,,,81058403,85943000,0
54682,54681,,,81084678,81065554,0
54498,54499,,,81087067,85948464,0
54632,54912,,,81098641,81101620,3
1542596,1542757,,,85412533,81089081,0
54635,54632,,,85928613,85407912,0
53907,53912,,,81059691,85956489,0
54597,54602,,,85606374,81076379,0
55043,55044,,,86165040,85926568,0
54645,54646,,,85935052,85926568,0
55067,54646,,,81060053,85932127,0
54123,54600,,,81081322,85932127,0
54030,54035,,,85614222,85602934,0
54823,54824,,,81061072,81074184,0
54633,54910,,,85931993,85937288,0
55044,55043,,,85943828,85930894,0
55026,54257,,,86182393,86192366,0
1542584,1542585,,,81052325,86165050,0
1542822,1542821,,,81090969,81084145,0
54515,54514,,,81092643,85924983,0
54635,54632,,,86164531,81064853,0
54635,54632,,,85946392,85932843,0
54123,54602,,,85607155,85606185,0
521118,521120,,,81053576,81088219,0
521116,521120,,,81091885,81088219,0
55276,55277,,,85392857,81073141,0
859767,54203,,,85412713,81093672,0
54257,55026,,,85166873,81078426,0
581244,581241,,,85406971,81078426,0
54982,54985,,,81069624,81524750,0
1542822,54515,,,81072033,81083326,0
54815,54816,,,85943113,81083326,0
55286,55246,,,85613894,81052944,0
54515,54515,,,85929962,81062662,1
75041,407409,,,85409377,85957063,0
75041,407409,,,85609404,85957063,0
581245,581246,,,85600226,81080129,0
54858,54855,,,81093362,86174484,0
54372,54375,,,81093362,86174484,0
859723,55245,,,81056735,81094652,0
54910,54218,,,81102059,85615037,0
1542190,1542189,,,81091807,81095895,0
54646,54645,,,85947243,81080221,0
54643,54642,,,81053576,85938086,0
54216,54911,,,81078416,85929019,0
54434,54784,,,85157306,81072405,0
54515,54515,,,85953783,81054461,1
1542495,1542496,,,85949338,81058842,0
54513,1542822,,,85942639,85413576,0
54911,54635,,,85410624,85383728,0
54216,54638,,,81092643,81100216,0
54514,54515,,,81060782,81079670,0
75041,407409,,,85951416,85941909,0
55272,55275,,,81057969,81092219,0
54514,54515,,,81078657,81073996,0
381627,407409,,,85399427,81053591,0
54823,54824,,,81061072,81088702,0
54454,75041,,,81074556,85953244,0
54633,54910,,,85609098,81091951,0
54633,54910,,,81070931,81091951,0
54632,54910,,,81055569,81091951,0
54646,54645,,,85940466,81057665,0
521121,521116,,,81081322,81057665,0
55276,55277,,,81089776,81087151,0
75041,407408,,,85160143,81077703,0
54035,54030,,,81092561,86182674,0
1542169,1542727,,,85946381,81097180,0
54257,55026,,,81078603,81100276,0
55123,55044,,,81094124,81088926,0
54645,54646,,,81088438,86183522,0
54911,54635,,,85935393,85957037,0
1542497,1542495,,,81090151,81097013,0
581241,581244,,,83355247,85168781,0
55026,54257,,,81073937,85599763,0
1542236,1542343,,,82384180,85928618,0
54514,54513,,,86166907,86171452,0
1542189,1542190,,,81078758,86185022,0
54920,54367,,,81088431,81091442,0
1542496,1542495,,,81067371,85927217,0
54633,54638,,,84885818,85397513,0
1542821,389235,,,86188614,86183598,0
54614,54613,,,81064911,85164379,0
859723,55245,,,85928613,81085548,0
53861,54083,,,85172345,81061582,0
54617,54615,,,85412533,81061582,1
581241,581244,,,85934209,82394275,0
54005,53861,,,85615176,85154724,0
859723,55245,,,81063981,84895976,0
1542822,1542821,,,82399678,81084342,0
407408,407409,,,85157211,81079448,0
54294,54204,,,85399701,83344942,0
1542584,1542585,,,81077561,81085236,0
54947,54600,,,85949595,81090305,0
54985,54982,,,81093173,81063333,0
54985,54982,,,81093173,81094504,0
859844,54682,,,81099189,81094504,0
1542822,1542821,,,81055566,81068595,0
75041,407408,,,81076068,81068595,0
53923,53929,,,82408359,81075978,0
54129,54361,,,81096659,85939874,0
1542509,1542512,,,85936568,85939874,0
54910,54638,,,81067463,85400128,0
1542236,1542169,,,81065881,81086147,0
54643,54642,,,85614222,85955402,0
54635,54632,,,81082669,85934227,0
54375,54372,,,81082969,82403675,0
54646,54645,,,85950074,85612232,0
55286,53861,,,86185245,85168731,0
54434,54784,,,81075826,81065972,0
54415,54414,,,82424248,81075692,0
521121,521116,,,81082112,81098385,0
1542170,1542727,,,85928556,84786042,0
53925,53924,,,83376919,81102026,0
53925,53924,,,85934970,81102026,0
54927,54515,,,81082969,85955148,0
54037,54111,,,81101407,81082176,0
1542237,1542727,,,85400982,86185428,0
55276,55277,,,81067363,81092179,0
54617,54615,,,81068382,85926483,1
54514,54515,,,85931993,81058372,0
54514,54515,,,85940466,85932476,0
54632,54635,,,81062666,81059181,0
54682,54681,,,81077969,85937251,0
54375,54372,,,81060688,86177843,0
859723,54005,,,81097293,81059171,0
54434,54785,,,81100978,81090809,0
1542497,1542498,,,85616024,85149859,0
53924,53925,,,81052325,81092488,0
54514,54515,,,85953278,86178880,0
54615,54615,,,85953726,81065831,1
54617,54615,,,84770795,81065831,1
407409,407408,,,85610477,85600981,0
54638,54633,,,81085953,85934713,0
54617,54615,,,81085953,85934713,0
54513,54514,,,86190694,85925679,0
521121,521116,,,81079172,81081851,0
54178,54151,,,81070931,81055194,0
54638,54633,,,81057923,81053259,0
54617,54615,,,81057923,81053259,0
54866,54768,,,81055433,81095269,3
55044,55043,,,81090880,81101054,0
54129,54209,,,81069633,85926618,0
1542237,1542727,,,85400982,85401241,0
54454,75041,,,81055944,85401241,0
1542509,1542512,,,82404390,81077032,0
54454,75041,,,84103796,85386782,0
581242,581241,,,81090015,85410546,0
55046,55043,,,85947295,85944905,0
54218,54912,,,81101820,85935506,3
54614,54613,,,81101820,85935506,0
54005,53861,,,81086301,85166644,0
55286,53861,,,81055569,85166644,0
581245,581246,,,85938792,81063086,0
581245,581246,,,85611639,81063086,0
1542662,1542663,,,86163053,81087263,0
581244,581241,,,81090239,82418760,0
54645,54646,,,81088438,86194207,0
54204,54295,,,81089367,83368645,0
54967,54394,,,81095155,83368645,0
54615,54615,,,85946381,85393622,1
1542584,1542585,,,85950263,85953656,0
859723,55245,,,85928613,85942363,0
53877,55263,,,81065225,85950591,0
407408,407409,,,81971270,81071043,0
54129,54209,,,81085603,81070995,0
859844,54682,,,81053515,81080295,0
859844,54682,,,85936128,81080295,0
54294,54204,,,81067371,81972158,0
54635,54632,,,85408594,85936764,0
581244,581241,,,81082176,82419520,0
1542190,1542189,,,86184613,81064136,0
54514,54513,,,86185627,85957442,0
407408,407409,,,85157211,85957442,0
54218,54633,,,81093127,85948307,0
54454,54453,,,81100256,81057165,0
53867,53865,,,86176965,81081332,3
54910,54638,,,81932746,85610153,0
55067,54646,,,81060053,85932035,0
54947,54600,,,85939245,85605528,0
54150,54149,,,85605289,82393890,0
521116,521120,,,81057313,83352698,0
54514,54515,,,85950074,85928374,0
54643,54642,,,85163156,85929204,0
54514,54513,,,86178438,86187619,0
54927,54515,,,81058306,85944839,0
54737,54737,,,86186438,81092462,0
54632,54635,,,81072610,85948026,0
54150,54149,,,84791572,81058272,0
75066,55371,,,81056361,86180962,0
54218,54632,,,81064911,81098822,0
521121,521121,,,85610816,85934129,0
54399,54397,,,85603733,81090979,0
53861,54083,,,85172777,85611083,0
54682,859844,,,81070383,81063917,0
54910,54218,,,81090813,81063917,0
1542509,1542512,,,81069613,81080151,0
521120,521116,,,85173053,86172878,0
381627,75041,,,81093127,86172878,0
859723,55245,,,81087411,81077187,0
54037,54111,,,81070728,81086466,0
54632,54911,,,85950762,81071528,0
54632,54635,,,81058714,81067531,0
1542332,1542333,,,81079498,81081521,0
54454,75041,,,81074556,85943204,0
54035,54030,,,85956712,85948446,0
54643,54642,,,81099705,85950923,0
54737,54365,,,86176533,85926525,0
54361,54209,,,85947345,81095043,0
54030,54035,,,82424248,86180004,0
54617,54615,,,84770795,85396779,1
54515,54927,,,81090880,81084070,0
521116,521121,,,85595161,85164406,0
54515,54927,,,85928514,85389386,0
53975,53976,,,81053239,81066531,0
54642,54643,,,85943828,85932961,0
54967,54967,,,86193302,86163005,0
54309,54311,,,81061007,81061035,0
54645,54646,,,81088438,81073736,0
54370,54371,,,85942639,85944015,0
53929,53923,,,81094260,85393699,0
521121,521116,,,85610816,85925204,0
54257,55026,,,85406201,81073805,0
53975,53976,,,81061986,81080637,0
54635,54632,,,81082150,81053558,0
55286,54005,,,81055569,81079989,0
53993,53994,,,81080739,81060631,0
54030,54030,,,82424248,81063428,0
54615,54615,,,85400982,85393125,1
54632,54910,,,86189524,81086650,0
1542822,54515,,,81095617,81083848,0
521118,521121,,,81061007,81100411,0
54515,54514,,,81092643,81084742,0
54823,54824,,,84770795,85926090,0
581244,581241,,,85953761,85149381,0
53877,55263,,,81065225,83359246,0
54617,54615,,,84794613,85156849,1
521116,521121,,,81072420,85156849,0
54218,54632,,,81096568,86193910,0
54413,54415,,,85407519,85401263,0
54513,54514,,,85939358,85941908,0
381627,407409,,,85930994,81097692,0
55286,54005,,,86184819,85929109,0
54218,54632,,,81089871,85929109,0
53898,54037,,,85953483,85936128,0
54415,54414,,,81069613,84879034,0
53898,54037,,,81070657,85393292,0
54633,54638,,,81094377,81091575,0
53924,53925,,,81073151,85934108,0
1542395,1542396,,,85956901,85951113,0
54635,54632,,,85157857,85384428,0
54257,55026,,,85599763,81073937,0
54515,54927,,,81056434,81070151,0
54006,55245,,,81075082,85151265,0
54204,54111,,,81098987,85602851,0
54513,54514,,,85935087,85931853,0
54218,54633,,,81093127,85947587,0
521120,521116,,,85613131,86166955,0
54452,54451,,,85397167,85407374,0
54309,54311,,,81073055,81085541,0
55286,54005,,,81062024,85925487,0
1542584,1542585,,,81066030,85152150,0
54824,54823,,,85946907,84788345,0
54005,55286,,,81053148,85956809,0
859723,55245,,,81087411,85933259,0
54911,54635,,,85943546,85933259,0
54824,54823,,,85603455,82397565,0
54037,54203,,,81064467,81091010,0
54515,54927,,,81067087,81091010,0
54204,54203,,,81089367,81091010,0
581242,581241,,,81090015,85146948,0
54645,54646,,,85410675,85928151,0
55044,55043,,,86178880,85934931,0
407409,407408,,,81083949,81069879,0
54370,54371,,,86190694,81056707,0
54910,54638,,,85384058,81085953,0
54178,54151,,,85955167,81076659,0
54515,54515,,,85929962,81099843,1
54123,54602,,,81079172,85943072,0
53975,53976,,,81061986,81097653,0
1542169,1542727,,,85946381,85935146,0
54632,54911,,,81053148,81066936,0
54645,54646,,,86186445,85934437,0
54514,54513,,,85940890,85937413,0
54927,54515,,,81058306,85949137,0
54633,54910,,,81053259,81083963,0
53993,53994,,,81057969,81080695,0
54635,54632,,,85927748,85944610,0
54632,54635,,,81081711,81057913,0
54204,54295,,,85389728,85395472,0
54005,55245,,,81081421,86174833,0
54295,54204,,,85925291,85393914,0
54129,54361,,,81096659,85951772,0
1542509,1542512,,,85936568,85951772,0
53861,54083,,,85150492,85169360,0
859723,55246,,,85926617,85387836,0
53907,53910,,,81079620,85618402,0
1542496,1542495,,,85399701,83371201,0
54515,54927,,,85954978,85956762,0
881410,859749,,,83347569,85169622,0
54643,859914,,,81099705,81080982,0
521121,521116,,,81086301,86195901,0
54515,54515,,,81072975,81056634,1
1542592,1542757,,,81062666,81100990,0
54129,54361,,,81085603,86181388,0
1542509,1542512,,,81069613,86181388,0
54129,54361,,,81055528,85943480,0
54911,54635,,,85943546,85951904,0
54452,54451,,,85936129,86170048,0
54365,54737,,,85950786,85946270,0
54005,53861,,,81082112,85939834,0
381627,407409,,,85607572,85617326,0
54123,54602,,,85598306,85618035,0
54815,54816,,,85943113,86188376,0
54635,54632,,,85943300,81064699,0
54005,55245,,,81081421,81067966,0
54927,54515,,,81060688,81089505,0
54643,859914,,,82403099,81089505,0
55046,55043,,,81066258,81073601,0
55046,55043,,,81094114,81073601,0
54632,54910,,,85954602,81082373,0
53872,54367,,,81069663,81069128,0
54123,54600,,,81079172,85926778,0
581242,581244,,,81072359,81056646,0
53877,55263,,,81099190,81056646,0
54083,54005,,,85173053,81054743,0
1542236,1542343,,,85955796,81065900,0
54615,54615,,,85955167,85158930,1
75056,53898,,,81082321,81087683,0
54514,54515,,,86185627,86191190,0
859723,54005,,,81077097,81082112,0
54615,54617,,,86170454,81066293,1
581241,581244,,,85939245,81053357,0
54129,54361,,,81069633,85403287,0
54858,54855,,,81093362,81095670,0
54372,54375,,,81093362,81095670,0
54515,54927,,,81056448,81095670,0
1542821,1542822,,,81070543,81065463,0
54515,1542822,,,81058403,81065463,0
521116,521120,,,81080315,81092945,0
54204,54111,,,81100703,81064836,0
54123,54600,,,81059171,85936315,0
54638,54633,,,85615984,81094421,0
54617,54615,,,85615984,81094421,0
54370,54371,,,85951494,81094421,0
54514,54513,,,85944568,85952310,0
1542525,1542526,,,81065492,81093084,0
1542236,1542343,,,81075826,81096376,0
1542592,1542757,,,81062666,85148835,0
54910,54218,,,81075082,85148835,0
54632,54635,,,84886027,85944084,0
1542189,1542190,,,81063372,81100967,0
54638,54633,,,84770795,85928309,0
54617,54615,,,84770795,85928309,0
55067,54646,,,81084992,81083426,0
521118,521121,,,81082929,85147639,0
54947,54600,,,85941394,86179177,0
1542509,1542512,,,85938321,86172428,0
53912,53910,,,85942761,86172073,0
1542525,1542526,,,85935034,86172073,0
54632,54912,,,81087109,85617309,3
54129,54209,,,81069633,85940452,0
54515,54927,,,86178880,82392895,0
54218,54632,,,81083887,86164981,0
55276,55277,,,81055348,85945762,0
53867,53865,,,81094619,84797108,3
53924,53925,,,81077561,85940716,0
54294,54204,,,85399701,86163878,0
521116,521120,,,81057313,85944137,0
55044,55043,,,85953783,85931382,0
54910,54638,,,85410079,81063159,0
1542189,1542190,,,81063372,81093583,0
55245,859723,,,85955215,85938855,0
55041,55042,,,86173850,81052058,0
55041,55042,,,84085462,81052058,0
54947,54600,,,85939245,85932696,0
75056,54037,,,81086379,84087241,0
407408,407409,,,81971270,86178452,0
381627,75041,,,81075530,85930057,0
1542500,1542499,,,81086890,85930057,0
381627,407408,,,85614818,85608581,0
54632,54635,,,81092560,85938682,0
54513,54514,,,85941278,85925004,0
1542170,1542727,,,85928556,85936892,0
1542531,1542531,,,81055292,85402325,0
1542821,1542822,,,81072518,81068581,0
54515,54515,,,81088382,81085937,1
53996,53995,,,85154962,81074074,0
75056,54111,,,86168412,85154696,0
54112,54111,,,81101015,85154696,0
54302,55058,,,81095791,86181850,0
54947,54600,,,85925291,85412349,0
54514,54513,,,85934381,85950098,0
1542395,1542396,,,85403995,85396642,0
54910,54218,,,81102059,85152060,0
54218,54632,,,81099915,86174113,0
54434,54785,,,85157306,81056439,0
54514,54515,,,81078657,81080168,0
54399,54397,,,85611962,85596036,0
54498,859800,,,81089697,81069797,0
54632,54910,,,85927344,83347276,0
53995,53996,,,81099705,81077305,0
54617,54615,,,81068382,85403562,0
54638,54633,,,81068382,85403562,0
55245,55246,,,85391153,85409250,0
53861,54083,,,85172777,86171930,0
54645,54646,,,85955954,85936046,0
581242,581244,,,81059175,85938137,0
75056,54111,,,81094619,85938137,0
53906,55135,,,85604753,85618246,0
54632,54911,,,81053148,81080325,0
54632,54635,,,81058714,81073097,0
1542496,1542495,,,81052045,85931481,0
54514,54515,,,85953278,85953453,0
53975,53976,,,85941409,85945467,0
54218,54632,,,81098026,85387896,0
54035,54030,,,85956712,85945836,0
54642,54643,,,85955752,85618626,0
54632,54911,,,85605158,81067237,0
54635,54216,,,81077213,85940580,0
54515,54515,,,81068986,81080681,1
54631,54218,,,85937054,81087959,3
54632,54911,,,81092560,81072709,0
1542395,1542396,,,85950074,85593753,0
54597,54602,,,81064704,82409848,0
54257,55026,,,81078603,81077376,0
54123,54600,,,81091946,85602883,0
54452,54451,,,86192014,81098565,0
55067,859776,,,81058429,81098565,0
54035,54030,,,86183114,81087565,0
54910,54218,,,85401974,85388275,0
54218,54632,,,81083887,85408167,0
521120,521116,,,85935393,85930967,0
55245,55246,,,85407166,85393193,0
54597,54602,,,85951850,81057182,0
54597,54602,,,81053962,81057182,0
1542584,1542585,,,85396049,85938345,0
54515,54927,,,86178880,84095201,0
54632,54911,,,81092560,81088778,0
54454,75041,,,81095939,85385869,0
54947,54600,,,85404799,81101759,0
55134,53905,,,84886990,81089274,0
54635,54632,,,85937777,85939448,0
54910,54218,,,81067463,81086494,0
55258,407410,,,81093032,81059263,0
54815,54824,,,85605217,86184709,0
1542236,1542727,,,81073699,81066914,0
55286,54005,,,86179124,86173649,0
55067,54646,,,81060053,85937969,0
407409,407409,,,81083949,81055099,0
55046,55043,,,81077561,86185144,0
54927,54515,,,86191690,85936253,0
55286,53861,,,86182899,85169174,0
54256,54257,,,81098026,81076651,0
54600,54602,,,85403880,85398335,0
54218,54632,,,81064911,85930319,0
55286,54005,,,85939271,85930319,0
54910,54218,,,85408932,81056095,0
55026,54257,,,85601860,81062777,0
859914,54643,,,85606938,81069430,0
54633,54911,,,81052045,85937532,0
55286,54005,,,81062024,85952152,0
54682,54681,,,81077969,85928776,0
54920,53872,,,81088431,81083714,0
75041,407408,,,81076068,81095564,0
75041,407409,,,85605011,85939340,0
54514,54513,,,85403995,85939340,0
54413,54415,,,85926617,85408324,0
55246,859723,,,85392179,85408324,0
54632,54635,,,81073213,81093694,0
54911,54635,,,85398354,85395548,0
1542236,1542817,,,81092436,81092643,0
54920,53872,,,81082343,81060964,0
54643,859914,,,81061183,81071887,0
54513,1542822,,,85951494,81081166,0
54632,54635,,,81092560,85151091,0
53898,54037,,,85931959,86166304,0
1542280,1542343,,,86181691,81077995,0
1542280,1542343,,,85602922,81077995,0
54257,55026,,,81056726,81052371,0
1542395,1542396,,,86190375,85936077,0
54643,54642,,,85396615,85396853,0
521118,521120,,,85930283,81052051,0
54597,54602,,,85926365,81052051,0
53923,53929,,,85955215,81086304,0
381627,75041,,,81093127,81098043,0
1542500,1542499,,,81093523,81098043,0
54635,54632,,,81100307,81094696,0
521121,521121,,,85937054,85604776,0
54030,54035,,,85947345,85604776,0
53924,53925,,,81070440,85604776,0
54974,54531,,,81098026,85597604,0
55043,55044,,,81070163,85957057,0
54947,54600,,,85947536,85931159,0
54632,54635,,,81092560,81961931,0
55043,55044,,,81070163,81071475,0
54083,54005,,,85152138,85410928,0
859723,54005,,,85609201,85595501,0
77390,54204,,,86182393,86189063,0
54737,54129,,,81073527,81088618,0
54597,54602,,,81053962,81088474,0
521120,521116,,,85940406,85942017,0
54635,54632,,,85949352,81096827,0
54513,54514,,,85942639,85955377,0
54910,54638,,,81067463,81084938,0
1542236,1542343,,,81089367,85950019,0
54257,55026,,,81055996,81057884,0
53897,54005,,,86184613,81075084,0
54452,54451,,,81059527,81086968,0
75056,54037,,,85931481,83354055,0
55044,55043,,,85955752,86174314,0
54600,54602,,,85611705,85595907,0
54035,54030,,,86173365,81084612,0
1542584,1542585,,,81070440,81100222,0
54615,54617,,,81061582,86174267,1
55286,54005,,,86173263,86183600,0
53906,55135,,,85932219,85408788,0
54617,54615,,,85955796,81062082,0
54638,54633,,,85955796,81062082,0
54635,54632,,,85925653,86165323,0
54218,54632,,,81092872,86165323,0
521118,521120,,,85924818,83342020,0
521116,521120,,,81057313,83342020,0
54370,54371,,,86167073,85400982,0
54150,54149,,,81065718,85595214,0
859723,55245,,,81076123,81952637,0
54394,134817,,,83347569,81952637,0
53923,53929,,,85598711,85149489,0
54514,54515,,,85939260,85932032,0
54927,54515,,,85935918,85932032,0
54643,54642,,,85929691,85932032,0
55123,55044,,,81094124,85601606,0
54632,54635,,,81056231,81098849,0
54295,54204,,,81065978,85170825,0
54150,54149,,,81064467,81098913,0
1542509,1542512,,,81062173,85925957,0
54910,54633,,,85410079,85409408,0
55043,55044,,,81095615,85948457,0
54632,54635,,,81076145,81094237,0
54178,54151,,,85946381,81057343,0
54030,54035,,,85154896,86190974,0
407408,407409,,,81059483,81071142,0
54123,54602,,,81066000,86173798,0
54823,54824,,,81085953,85404473,0
1542822,54515,,,82399678,81097789,0
54645,54646,,,81065003,86167541,0
521118,521121,,,85941384,81068225,0
54129,54361,,,81055528,86181196,0
54123,54600,,,85386006,85934770,0
859723,54005,,,83350328,81079273,0
54682,54681,,,81058880,85933604,0
54822,54824,,,85956712,81053405,0
1542190,1542189,,,81056221,81085371,0
53994,53993,,,81097653,85938043,0
581249,581248,,,81075300,81072799,0
53929,53923,,,85167062,81961782,0
1542190,1542189,,,85934535,81084675,0
54600,54602,,,85403880,85411245,0
54824,54823,,,85603904,85409772,0
581248,581249,,,83364784,85409772,0
55046,55043,,,85947295,86176083,0
53867,53865,,,85385891,81078077,3
54910,54638,,,85401974,81078077,0
54910,54638,,,81075082,81078077,0
53924,53925,,,81073151,81090654,0
54498,54499,,,86189848,85928902,0
521118,521120,,,85603904,85148422,0
859723,55245,,,81092108,81060946,0
1542584,1542585,,,81089988,81068355,0
54920,53872,,,81088431,81064277,0
54129,54209,,,81096659,85949626,0
521116,521120,,,81052696,85612181,0
1542190,1542189,,,81093768,81098501,0
54309,54311,,,81077534,85155964,0
54631,54218,,,86170454,81078789,3
54682,859844,,,81069624,85603450,0
1542584,1542585,,,81066258,86190281,0
53929,53923,,,86176533,81064199,0
54035,54030,,,85939271,81094622,0
581241,581244,,,81073937,81102150,0
54086,54084,,,85949595,85171338,0
54815,54824,,,81056448,81090569,0
54216,54218,,,81092643,81054525,0
54910,54638,,,81067463,85404596,0
54633,54911,,,81067371,85954442,0
54083,54005,,,85155001,85941273,0
54394,54395,,,85953761,85614085,0
55286,54005,,,81095155,81071471,0
54850,54965,,,85164596,81074339,0
1542190,1542189,,,81072122,81087656,0
1542396,1542395,,,81076345,85941671,0
55044,55043,,,85928514,85932670,0
55044,55043,,,82398611,85932670,0
53924,53925,,,81066258,81081797,0
1542509,1542512,,,81061717,81081797,0
54006,55245,,,81075082,86191178,0
54204,54295,,,81100888,85952715,0
54204,54295,,,81090476,85952715,0
54967,54394,,,85934823,85952715,0
54967,54394,,,81083266,85952715,0
54947,54600,,,85934209,85606090,0
55286,55246,,,86176093,81076751,0
55286,55246,,,81052933,81076751,0
1542495,1542496,,,85928497,85942763,0
1542495,1542496,,,85952055,85942763,0
53877,55263,,,81069068,85950696,0
581241,581244,,,81071862,85950696,0
54150,54149,,,81064467,81076515,0
1542497,1542498,,,81090151,81081280,0
75041,54453,,,85149971,81074352,0
75066,55371,,,81070657,85934520,0
54967,54394,,,85926617,85925291,0
54632,54635,,,81093586,81065067,0
54218,54633,,,81093127,81067783,0
54030,54035,,,85944834,85949520,0
1542332,1542333,,,81069465,85944090,0
1542584,1542585,,,81073151,81069753,0
54123,54602,,,81059171,81066901,0
53923,53929,,,81069613,81080127,0
54645,54646,,,81073404,85598097,0
54824,54823,,,85946907,84789192,0
54633,54911,,,85157306,85932564,0
581248,581246,,,83364784,81088037,0
521120,521116,,,85943546,85951939,0
54617,54615,,,85942617,85938193,0
54638,54633,,,85942617,85938193,0
55286,55246,,,85932219,81070138,0
54302,55058,,,81077045,81942831,0
54823,54824,,,84777855,81942831,0
54394,134817,,,85953761,85942409,0
