route_id,service_id,trip_id,realtime_trip_id,trip_headsign,trip_short_name,trip_long_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
62325,2611,86079555,RET:M008:444265,De Terp,444265,,1,,771695,1,
62325,2611,86089517,RET:M008:444340,De Terp,444340,,1,,771695,1,
62481,2611,86077417,RET:M009:444445,De Akkers,444445,,0,,771674,1,
63063,2611,86087388,RET:M007:443796,Schiedam Centrum,443796,,0,,771778,1,
63062,2611,86084444,RET:M006:443368,Binnenhof,443368,,1,,771718,1,
62481,2611,86084796,RET:M009:444395,De Akkers,444395,,0,,771674,1,
63063,2611,86087563,RET:M007:443808,Schiedam Centrum,443808,,0,,771778,1,
62482,2611,86087234,RET:M010:444829,Pijnacker Zuid,444829,,1,,771753,1,
62481,2462,86085658,RET:M009:441167,De Akkers,441167,,0,,771715,1,1
63062,2462,86082955,RET:M006:440426,Kralingse Zoom,440426,,0,,768850,1,1
62482,2462,86087503,RET:M010:441349,Slinge,441349,,0,,771726,1,1
62482,2462,86092679,RET:M010:441193,Slinge,441193,,0,,771735,1,1
62325,2462,86083231,RET:M008:440952,Hoogvliet,440952,,0,,771769,1,1
62482,2462,86084259,RET:M010:441285,Slinge,441285,,0,,771726,1,1
62482,2462,86082489,RET:M010:441194,Den Haag Centraal,441194,,1,,771697,1,1
63063,2462,86080798,RET:M007:440570,Nesselande,440570,,1,,771665,1,1
63063,2462,86091840,RET:M007:440607,Nesselande,440607,,1,,771702,1,1
63062,2462,86087573,RET:M006:440384,Binnenhof,440384,,1,,768821,1,1
63063,2462,86087585,RET:M007:440700,Capelsebrug,440700,,1,,771702,1,1
62482,2462,86084257,RET:M010:441283,Slinge,441283,,0,,771735,1,1
62482,2462,86080429,RET:M010:441443,Den Haag Centraal,441443,,1,,771699,1,1
62481,2462,86079186,RET:M009:441176,Rotterdam Centraal,441176,,1,,771696,1,1
63062,2462,86093037,RET:M006:440492,Pernis,440492,,0,,771683,1,1
62325,2462,86079356,RET:M008:440873,Hoogvliet,440873,,0,,771769,1,1
63062,2462,86084912,RET:M006:440377,Alexander,440377,,0,,771683,1,1
62482,2462,86091513,RET:M010:441326,Den Haag Centraal,441326,,1,,771697,1,1
62325,2462,86078192,RET:M008:440841,De Terp,440841,,1,,771695,1,1
63063,2462,86078882,RET:M007:440585,Nesselande,440585,,1,,771702,1,1
62482,2462,86089493,RET:M010:441311,Slinge,441311,,0,,771735,1,1
62482,2462,86089491,RET:M010:441316,Den Haag Centraal,441316,,1,,771697,1,1
63063,2462,86090638,RET:M007:440656,Nesselande,440656,,1,,771702,1,1
63062,2462,86080993,RET:M006:440471,Binnenhof,440471,,1,,771718,1,1
62325,2462,86081055,RET:M008:440711,De Terp,440711,,1,,771695,1,1
63063,2462,86080800,RET:M007:440572,Nesselande,440572,,1,,771665,1,1
63063,2462,86078154,RET:M007:440663,Nesselande,440663,,1,,771665,1,1
62482,2462,86080430,RET:M010:441440,Slinge,441440,,0,,771755,1,1
62481,2462,86081900,RET:M009:441064,Rotterdam Centraal,441064,,1,,771696,1,1
63062,2462,86085571,RET:M006:440456,Pernis,440456,,0,,771683,1,1
62482,2462,86090332,RET:M010:441216,Den Haag Centraal,441216,,1,,771697,1,1
62481,2462,86092363,RET:M009:441114,Rotterdam Centraal,441114,,1,,771696,1,1
62325,2462,86092823,RET:M008:440896,De Terp,440896,,1,,771695,1,1
62481,2462,86093240,RET:M009:441018,Rotterdam Centraal,441018,,1,,771696,1,1
62325,2462,86078190,RET:M008:440849,Hoogvliet,440849,,0,,771769,1,1
62325,2462,86076788,RET:M008:440928,De Terp,440928,,1,,771695,1,1
62481,2462,86079964,RET:M009:441034,Rotterdam Centraal,441034,,1,,771696,1,1
63062,2462,86080101,RET:M006:440536,Binnenhof,440536,,1,,768821,1,1
62481,2462,86081068,RET:M009:441104,Rotterdam Centraal,441104,,1,,771696,1,1
62482,2462,86081121,RET:M010:441255,Slinge,441255,,0,,771726,1,1
63062,2462,86088292,RET:M006:440480,Pernis,440480,,0,,771683,1,1
62482,2462,86091036,RET:M010:441435,Den Haag Centraal,441435,,1,,771699,1,1
62482,2462,86094194,RET:M010:441374,Slinge,441374,,0,,771726,1,1
62482,2623,86082095,RET:M010:449816,Slinge,449816,,0,,771735,1,1
63062,2623,86088266,RET:M006:448895,Alexander,448895,,0,,771683,1,1
62325,2623,86088072,RET:M008:449312,Hoogvliet,449312,,0,,771769,1,1
63063,2623,86077812,RET:M007:449151,Nesselande,449151,,1,,771665,1,1
62325,2623,86088464,RET:M008:449478,De Terp,449478,,1,,771695,1,1
62325,2623,86088679,RET:M008:449300,Hoogvliet,449300,,0,,771769,1,1
62482,2623,86092937,RET:M010:449886,Slinge,449886,,0,,771735,1,1
62482,2623,86082089,RET:M010:449810,Slinge,449810,,0,,771735,1,1
63063,2623,86090161,RET:M007:448973,Nesselande,448973,,1,,771665,1,1
63063,2623,86091231,RET:M007:449008,Nesselande,449008,,1,,771702,1,1
62481,2623,86091806,RET:M009:449558,De Akkers,449558,,0,,771690,1,1
63062,2623,86088051,RET:M006:448910,Binnenhof,448910,,1,,771718,1,1
62481,2623,86092318,RET:M009:449641,Rotterdam Centraal,449641,,1,,771696,1,1
63062,2623,86079842,RET:M006:448749,Binnenhof,448749,,1,,771718,1,1
63063,2623,86082354,RET:M007:449179,Alexander,449179,,0,,771730,1,1
62325,2623,86093868,RET:M008:449206,De Terp,449206,,1,,771695,1,1
63062,2623,86081578,RET:M006:448777,Kralingse Zoom,448777,,0,,768850,1,1
62481,2623,86076492,RET:M009:449676,De Akkers,449676,,0,,771690,1,1
63063,2623,86082350,RET:M007:449176,Nesselande,449176,,1,,771702,1,1
62325,2623,86080749,RET:M008:449383,Kralingse Zoom,449383,,0,,766834,1,1
62481,2623,86080160,RET:M009:449751,Rotterdam Centraal,449751,,1,,771696,1,1
62325,2623,86083474,RET:M008:449198,De Terp,449198,,1,,771695,1,1
63062,2623,86083523,RET:M006:448706,Binnenhof,448706,,1,,771718,1,1
63062,2623,86086820,RET:M006:448866,Pernis,448866,,0,,771683,1,1
62481,2623,86092314,RET:M009:449645,Rotterdam Centraal,449645,,1,,771722,1,1
62481,2623,86081018,RET:M009:449658,De Akkers,449658,,0,,771674,1,1
62482,2623,86088785,RET:M010:449823,Den Haag Centraal,449823,,1,,771697,1,1
62325,2623,86078087,RET:M008:449547,Hoogvliet,449547,,0,,771769,1,1
62325,2623,86092735,RET:M008:449339,Hoogvliet,449339,,0,,771769,1,1
62325,2623,86092730,RET:M008:449315,De Terp,449315,,1,,771695,1,1
62481,2623,86087690,RET:M009:449662,De Akkers,449662,,0,,771674,1,1
62481,2623,86078234,RET:M009:449703,Rotterdam Centraal,449703,,1,,771696,1,1
62325,2623,86093077,RET:M008:449546,De Terp,449546,,1,,771695,1,1
62325,2623,86088463,RET:M008:449479,Hoogvliet,449479,,0,,771769,1,1
62481,2623,86091803,RET:M009:449557,Rotterdam Centraal,449557,,1,,771696,1,1
62482,2623,86087735,RET:M010:449780,Slinge,449780,,0,,771735,1,1
63062,2623,86086817,RET:M006:448861,Binnenhof,448861,,1,,771718,1,1
62325,2623,86080033,RET:M008:449186,De Terp,449186,,1,,771695,1,1
62482,2623,86080113,RET:M010:449865,Slinge,449865,,0,,771735,1,1
62325,2623,86088112,RET:M008:449371,Hoogvliet,449371,,0,,771769,1,1
62482,2623,86093462,RET:M010:449802,Slinge,449802,,0,,771733,1,1
63062,2623,86077068,RET:M006:448711,Pernis,448711,,0,,771683,1,1
62325,2623,86091821,RET:M008:449498,De Terp,449498,,1,,771695,1,1
63062,2623,86077694,RET:M006:448821,Pernis,448821,,0,,771683,1,1
62482,2623,86091799,RET:M010:449907,Slinge,449907,,0,,771735,1,1
62325,2623,86086586,RET:M008:449506,De Terp,449506,,1,,771695,1,1
62481,2623,86089439,RET:M009:449715,Rotterdam Centraal,449715,,1,,771722,1,1
62481,2623,86085607,RET:M009:449637,Rotterdam Centraal,449637,,1,,771696,1,1
63063,2623,86089159,RET:M007:449013,Parkweg,449013,,0,,771730,1,1
63063,2623,86089020,RET:M007:449161,Alexander,449161,,0,,771730,1,1
62325,1922,84868127,RET:M008:336577,De Terp,336577,,1,,771729,1,1
62325,1922,84869670,RET:M008:336540,De Terp,336540,,1,,771729,1,1
62325,1922,84870750,RET:M008:336494,De Akkers,336494,,0,,771769,1,1
62325,1922,84871708,RET:M008:336487,De Terp,336487,,1,,771695,1,1
62325,1922,84871741,RET:M008:336501,De Terp,336501,,1,,771729,1,1
62325,1922,84869810,RET:M008:336471,De Terp,336471,,1,,771729,1,1
62325,1922,84870912,RET:M008:336454,De Akkers,336454,,0,,771769,1,1
62325,1922,84870913,RET:M008:336453,De Terp,336453,,1,,771729,1,1
62325,1922,84870911,RET:M008:336455,De Terp,336455,,1,,771729,1,1
62325,1922,84868254,RET:M008:336449,De Terp,336449,,1,,771729,1,1
62481,1922,84870451,RET:M009:336781,Rotterdam Centraal,336781,,1,,771669,1,1
62481,1922,84868878,RET:M009:336756,Slinge,336756,,0,,771703,1,1
62481,1922,84870463,RET:M009:336745,Rotterdam Centraal,336745,,1,,771696,1,1
62481,1922,84868877,RET:M009:336757,Rotterdam Centraal,336757,,1,,771669,1,1
63063,1922,84868912,RET:M007:336410,Schiedam Centrum,336410,,0,,771778,1,1
63063,1922,84870232,RET:M007:336374,Schiedam Centrum,336374,,0,,771778,1,1
63063,1922,84870230,RET:M007:336376,Schiedam Centrum,336376,,0,,771778,1,1
63063,1922,84868543,RET:M007:336381,Nesselande,336381,,1,,771665,1,1
63063,1922,84871790,RET:M007:336367,Schiedam Centrum,336367,,0,,771778,1,1
63063,1922,84871334,RET:M007:336311,Schiedam Centrum,336311,,0,,771778,1,1
62481,1922,84869998,RET:M009:336730,Slinge,336730,,0,,771703,1,1
63062,1922,84869305,RET:M006:336250,Pernis,336250,,0,,771683,1,1
63062,1922,84871472,RET:M006:336225,Binnenhof,336225,,1,,771718,1,1
63062,1922,84871187,RET:M006:336112,Binnenhof,336112,,1,,768821,1,1
63062,1922,84869702,RET:M006:336069,Pernis,336069,,0,,771683,1,1
62481,1922,84871113,RET:M009:336715,Rotterdam Centraal,336715,,1,,771669,1,1
62481,1922,84870848,RET:M009:336697,Rotterdam Centraal,336697,,1,,771764,1,1
62481,1922,84870854,RET:M009:336691,Rotterdam Centraal,336691,,1,,771764,1,1
62481,1922,84869729,RET:M009:336677,Rotterdam Centraal,336677,,1,,771669,1,1
62482,1922,84868348,RET:M010:336995,Den Haag Centraal,336995,,1,,771697,1,1
62482,1922,84871590,RET:M010:336938,Den Haag Centraal,336938,,1,,771697,1,1
62482,1922,84867947,RET:M010:336944,Slinge,336944,,0,,771735,1,1
62482,1922,84868242,RET:M010:336895,Slinge,336895,,0,,771726,1,1
62482,1922,84869166,RET:M010:336835,Den Haag Centraal,336835,,1,,771697,1,1
62481,1922,84868718,RET:M009:336653,Rotterdam Centraal,336653,,1,,771706,1,1
62481,1922,84871771,RET:M009:336635,De Akkers,336635,,0,,771674,1,1
62481,1922,84871773,RET:M009:336637,De Akkers,336637,,0,,771674,1,1
62481,1922,84871770,RET:M009:336634,Rotterdam Centraal,336634,,1,,771764,1,1
62481,1922,84868467,RET:M009:336804,Rotterdam Centraal,336804,,1,,771764,1,1
62481,1922,84869102,RET:M009:336603,De Akkers,336603,,0,,771674,1,1
62481,2424,86077290,RET:M009:438558,Rotterdam Centraal,438558,,1,,771719,1,1
62482,2424,86090428,RET:M010:438781,Slinge,438781,,0,,771735,1,1
63063,2424,86080055,RET:M007:437835,Schiedam Centrum,437835,,0,,771778,1,1
62325,2424,86076928,RET:M008:438158,De Terp,438158,,1,,771729,1,1
62325,2424,86090951,RET:M008:438236,De Akkers,438236,,0,,771769,1,1
62325,2424,86083373,RET:M008:438161,De Akkers,438161,,0,,771769,1,1
62482,2424,86090414,RET:M010:438831,Slinge,438831,,0,,771735,1,1
62325,2424,86086262,RET:M008:438255,De Akkers,438255,,0,,771769,1,1
63063,2424,86081898,RET:M007:437969,Nesselande,437969,,1,,771665,1,1
62482,2424,86087513,RET:M010:438740,Den Haag Centraal,438740,,1,,771697,1,1
62481,2424,86088372,RET:M009:438408,De Akkers,438408,,0,,771674,1,1
63063,2424,86093852,RET:M007:438028,Nesselande,438028,,1,,771665,1,1
63063,2424,86078126,RET:M007:437863,Nesselande,437863,,1,,771665,1,1
63063,2424,86080053,RET:M007:437837,Schiedam Centrum,437837,,0,,771778,1,1
63063,2424,86080934,RET:M007:437972,Schiedam Centrum,437972,,0,,771778,1,1
62482,2424,86089842,RET:M010:438707,Slinge,438707,,0,,771726,1,1
62481,2424,86088033,RET:M009:438480,De Akkers,438480,,0,,771674,1,1
63063,2424,86078120,RET:M007:437865,Nesselande,437865,,1,,771665,1,1
63062,2424,86093311,RET:M006:437785,Capelsebrug,437785,,0,,771683,1,1
62482,2424,86084931,RET:M010:438652,Slinge,438652,,0,,771735,1,1
62482,2424,86090409,RET:M010:438834,Den Haag Centraal,438834,,1,,771697,1,1
62482,2424,86089840,RET:M010:438705,Slinge,438705,,0,,771735,1,1
62481,2424,86090957,RET:M009:438477,Rotterdam Centraal,438477,,1,,771764,1,1
63062,2424,86093613,RET:M006:437626,Binnenhof,437626,,1,,771718,1,1
63063,2424,86090403,RET:M007:438050,Parkweg,438050,,0,,771730,1,1
63063,2424,86082910,RET:M007:437929,Parkweg,437929,,0,,771730,1,1
62325,2424,86079420,RET:M008:438135,De Terp,438135,,1,,771729,1,1
63062,2424,86092283,RET:M006:437478,Pernis,437478,,0,,771683,1,1
62325,2424,86090546,RET:M008:438088,De Terp,438088,,1,,771729,1,1
62482,2424,86076689,RET:M010:438762,Den Haag Centraal,438762,,1,,771697,1,1
62482,2424,86077263,RET:M010:438815,Slinge,438815,,0,,771735,1,1
62482,2424,86080583,RET:M010:438677,Den Haag Centraal,438677,,1,,771697,1,1
63062,2424,86090253,RET:M006:437430,Pernis,437430,,0,,771683,1,1
62481,2424,86086286,RET:M009:438455,De Akkers,438455,,0,,771674,1,1
62325,2424,86081660,RET:M008:438278,De Terp,438278,,1,,771729,1,1
63063,2424,86086922,RET:M007:437989,Parkweg,437989,,0,,771730,1,1
63062,2424,86080919,RET:M006:437682,Pernis,437682,,0,,771683,1,1
63063,2424,86076882,RET:M007:437926,Nesselande,437926,,1,,771665,1,
62325,2424,86092557,RET:M008:438265,De Akkers,438265,,0,,771688,1,
63063,2424,86092461,RET:M007:437532,Schiedam Centrum,437532,,0,,771778,1,
63062,2424,86084652,RET:M006:437558,Pernis,437558,,0,,771683,1,
63063,2424,86077974,RET:M007:437955,Nesselande,437955,,1,,771665,1,
63062,2424,86091178,RET:M006:437662,Pernis,437662,,0,,771728,1,
63062,2424,86086744,RET:M006:437520,Pernis,437520,,0,,771683,1,
62482,2424,86083741,RET:M010:438829,Slinge,438829,,0,,771735,1,
62481,2424,86089227,RET:M009:438362,Rotterdam Centraal,438362,,1,,771706,1,
63062,2424,86091191,RET:M006:437669,Binnenhof,437669,,1,,771718,1,
63062,2424,86079833,RET:M006:437597,Pernis,437597,,0,,771683,1,
62325,2424,86080872,RET:M008:438257,De Akkers,438257,,0,,771688,1,
62482,2424,86084011,RET:M010:438613,Den Haag Centraal,438613,,1,,771697,1,
62482,2424,86079861,RET:M010:438844,Pijnacker Zuid,438844,,1,,771753,1,
63063,2424,86080932,RET:M007:437978,Schiedam Centrum,437978,,0,,771778,1,
62482,2424,86078952,RET:M010:438636,Slinge,438636,,0,,771735,1,
62481,2424,86084481,RET:M009:438340,Rotterdam Centraal,438340,,1,,771706,1,
62481,2424,86080300,RET:M009:438483,Rotterdam Centraal,438483,,1,,771764,1,
62482,2424,86093694,RET:M010:438725,Slinge,438725,,0,,771735,1,
62481,2424,86093921,RET:M009:438307,De Akkers,438307,,0,,771674,1,
62325,2424,86090946,RET:M008:438233,De Terp,438233,,1,,771729,1,
63062,2424,86082256,RET:M006:437634,Binnenhof,437634,,1,,771718,1,
62482,2424,86086403,RET:M010:438853,Slinge,438853,,0,,771691,1,
62481,2424,86084477,RET:M009:438347,De Akkers,438347,,0,,771674,1,
63063,2424,86081421,RET:M007:437882,Nesselande,437882,,1,,771665,1,
63062,2424,86089005,RET:M006:437537,Binnenhof,437537,,1,,771718,1,
63062,2424,86090494,RET:M006:437486,Pernis,437486,,0,,771683,1,
63062,2424,86080011,RET:M006:437418,Pernis,437418,,0,,771683,1,
63063,2424,86081424,RET:M007:437881,Schiedam Centrum,437881,,0,,771778,1,
62482,2424,86086064,RET:M010:438646,Slinge,438646,,0,,771735,1,
62481,2424,86093023,RET:M009:438420,De Akkers,438420,,0,,771690,1,
63062,2424,86081272,RET:M006:437572,Binnenhof,437572,,1,,771718,1,
62325,2424,86087199,RET:M008:438067,De Terp,438067,,1,,771729,1,
63062,2424,86077942,RET:M006:437677,Binnenhof,437677,,1,,771718,1,1
62481,2424,86089556,RET:M009:438571,De Akkers,438571,,0,,771674,1,1
63063,2424,86092781,RET:M007:437896,Nesselande,437896,,1,,771665,1,1
62481,444,86084134,RET:M009:413334,De Akkers,413334,,0,,771674,1,
62325,444,86086718,RET:M008:413171,De Terp,413171,,1,,771695,1,
62325,444,86080139,RET:M008:413140,De Terp,413140,,1,,771729,1,1
62325,444,86091026,RET:M008:413127,De Akkers,413127,,0,,771769,1,
62325,444,86086986,RET:M008:413135,De Akkers,413135,,0,,771688,1,1
62325,444,86078223,RET:M008:413134,De Terp,413134,,1,,771729,1,1
62325,444,86091024,RET:M008:413121,De Terp,413121,,1,,771729,1,1
62325,444,86083673,RET:M008:413047,De Terp,413047,,1,,771729,1,
62325,444,86079221,RET:M008:413027,De Akkers,413027,,0,,771769,1,
62325,444,86077410,RET:M008:412999,De Akkers,412999,,0,,771769,1,1
62325,444,86092420,RET:M008:413008,De Terp,413008,,1,,771729,1,1
63063,444,86077058,RET:M007:412986,Nesselande,412986,,1,,771702,1,1
63063,444,86077059,RET:M007:412987,Alexander,412987,,0,,771730,1,1
63063,444,86084784,RET:M007:412975,Parkweg,412975,,0,,771730,1,1
63063,444,86091547,RET:M007:412976,Nesselande,412976,,1,,771702,1,1
63063,444,86091500,RET:M007:412964,Nesselande,412964,,1,,771702,1,1
63063,444,86091508,RET:M007:412968,Nesselande,412968,,1,,771702,1,1
63063,444,86093552,RET:M007:412930,Schiedam Centrum,412930,,0,,771778,1,
63063,444,86077681,RET:M007:412904,Nesselande,412904,,1,,771665,1,1
63063,444,86077688,RET:M007:412909,Schiedam Centrum,412909,,0,,771778,1,
63063,444,86086851,RET:M007:412858,Schiedam Centrum,412858,,0,,771778,1,
63063,444,86078576,RET:M007:412824,Schiedam Centrum,412824,,0,,771778,1,
63063,444,86078581,RET:M007:412797,Schiedam Centrum,412797,,0,,771778,1,1
63063,444,86077393,RET:M007:412776,Nesselande,412776,,1,,771665,1,1
63062,444,86083699,RET:M006:412737,Kralingse Zoom,412737,,0,,768850,1,1
63062,444,86077226,RET:M006:412729,Kralingse Zoom,412729,,0,,768850,1,1
62481,444,86079666,RET:M009:413313,Rotterdam Centraal,413313,,1,,771694,1,
63062,444,86081740,RET:M006:412704,Pernis,412704,,0,,771683,1,1
63062,444,86088189,RET:M006:412695,Binnenhof,412695,,1,,771718,1,
63062,444,86078984,RET:M006:412657,Pernis,412657,,0,,771683,1,
63062,444,86090112,RET:M006:412664,Binnenhof,412664,,1,,771718,1,1
63062,444,86091082,RET:M006:412600,Binnenhof,412600,,1,,771740,1,
63062,444,86079374,RET:M006:412561,Binnenhof,412561,,1,,771718,1,1
63062,444,86090797,RET:M006:412553,Binnenhof,412553,,1,,771718,1,
63062,444,86082290,RET:M006:412451,Pernis,412451,,0,,771683,1,1
63062,444,86091279,RET:M006:412467,Schiedam Centrum,412467,,0,,771710,1,1
63062,444,86078069,RET:M006:412442,Binnenhof,412442,,1,,771718,1,1
63063,444,86091691,RET:M007:412351,Schiedam Centrum,412351,,0,,771778,1,
63062,444,86083251,RET:M006:412352,Binnenhof,412352,,1,,771746,1,
62481,444,86077203,RET:M009:413288,Rotterdam Centraal,413288,,1,,771764,1,1
62481,444,86093073,RET:M009:413276,Rotterdam Centraal,413276,,1,,771696,1,
62482,444,86091707,RET:M010:413831,Slinge,413831,,0,,771735,1,1
62482,444,86081362,RET:M010:413797,Den Haag Centraal,413797,,1,,771697,1,1
62482,444,86088560,RET:M010:413799,Den Haag Centraal,413799,,1,,771697,1,1
62482,444,86084663,RET:M010:413772,Slinge,413772,,0,,771735,1,
62482,444,86078173,RET:M010:413761,Den Haag Centraal,413761,,1,,771697,1,1
62482,444,86078171,RET:M010:413767,Den Haag Centraal,413767,,1,,771739,1,1
62482,444,86082676,RET:M010:413746,Slinge,413746,,0,,771735,1,
62482,444,86080500,RET:M010:413690,Den Haag Centraal,413690,,1,,771697,1,1
62482,444,86091989,RET:M010:413708,Slinge,413708,,0,,771735,1,1
62482,444,86077303,RET:M010:413640,Slinge,413640,,0,,771735,1,
62482,444,86092655,RET:M010:413654,Slinge,413654,,0,,771735,1,
62482,444,86093433,RET:M010:413621,Slinge,413621,,0,,771735,1,1
62481,444,86084279,RET:M009:413231,De Akkers,413231,,0,,771674,1,
62481,444,86086326,RET:M009:413245,De Akkers,413245,,0,,771690,1,
62481,444,86081335,RET:M009:413559,De Akkers,413559,,0,,771674,1,1
62481,444,86090315,RET:M009:413493,Rotterdam Centraal,413493,,1,,771706,1,
62481,444,86083031,RET:M009:413429,De Akkers,413429,,0,,771674,1,
62481,444,86083036,RET:M009:413423,Rotterdam Centraal,413423,,1,,771764,1,
62481,444,86091488,RET:M009:413389,De Akkers,413389,,0,,771674,1,1
62481,444,86088890,RET:M009:413356,De Akkers,413356,,0,,771715,1,
62481,444,86086768,RET:M009:413362,De Akkers,413362,,0,,771674,1,1
62481,444,86089034,RET:M009:413213,De Akkers,413213,,0,,771674,1,
62481,444,86089038,RET:M009:413217,De Akkers,413217,,0,,771674,1,
62481,2592,86084269,RET:M009:442879,De Akkers,442879,,0,,771674,1,
62481,2592,86079585,RET:M009:442914,Rotterdam Centraal,442914,,1,,771722,1,
63063,2592,86093191,RET:M007:442163,Schiedam Centrum,442163,,0,,771778,1,
63063,2592,86089759,RET:M007:442181,Nesselande,442181,,1,,771665,1,
63062,2592,86082106,RET:M006:441974,Binnenhof,441974,,1,,771718,1,
62481,2592,86085259,RET:M009:442972,Rotterdam Centraal,442972,,1,,771754,1,
62325,2592,86089606,RET:M008:442662,De Terp,442662,,1,,771695,1,
63063,2592,86082709,RET:M007:442329,Schiedam Centrum,442329,,0,,771778,1,
62325,2592,86092258,RET:M008:442500,De Terp,442500,,1,,771695,1,
63062,2592,86080957,RET:M006:441798,Pernis,441798,,0,,771683,1,
63062,2592,86086710,RET:M006:441913,Pernis,441913,,0,,771683,1,
62481,2592,86078944,RET:M009:442999,Rotterdam Centraal,442999,,1,,771722,1,
63063,2592,86092970,RET:M007:442246,Nesselande,442246,,1,,771665,1,
63062,2592,86085189,RET:M006:442082,Pernis,442082,,0,,771683,1,
62481,2592,86078955,RET:M009:443022,De Akkers,443022,,0,,771674,1,
62481,2592,86076976,RET:M009:442941,De Akkers,442941,,0,,771690,1,
63062,2592,86084534,RET:M006:442006,Pernis,442006,,0,,771683,1,
62481,2592,86090767,RET:M009:442927,De Akkers,442927,,0,,771674,1,
62482,2592,86088556,RET:M010:443225,Slinge,443225,,0,,771735,1,
63062,2592,86091674,RET:M006:441874,Pernis,441874,,0,,771728,1,
62481,2592,86089010,RET:M009:442851,De Akkers,442851,,0,,771674,1,
62482,2592,86086199,RET:M010:443172,Slinge,443172,,0,,771735,1,
62481,2592,86081707,RET:M009:442973,De Akkers,442973,,0,,771759,1,
62482,2592,86087641,RET:M010:443103,Den Haag Centraal,443103,,1,,771697,1,
62325,2592,86088754,RET:M008:442452,Hoogvliet,442452,,0,,771769,1,
63063,2592,86079922,RET:M007:442147,Schiedam Centrum,442147,,0,,771778,1,
62482,2592,86085569,RET:M010:443158,Den Haag Centraal,443158,,1,,771697,1,
62481,2592,86086988,RET:M009:442822,Rotterdam Centraal,442822,,1,,771722,1,
62325,2592,86090187,RET:M008:442552,Hoogvliet,442552,,0,,771769,1,
62325,2592,86093411,RET:M008:442435,De Terp,442435,,1,,771695,1,1
62325,2592,86088518,RET:M008:442795,De Terp,442795,,1,,771695,1,1
62481,2592,86083308,RET:M009:443005,Rotterdam Centraal,443005,,1,,771696,1,1
63062,2592,86085437,RET:M006:442125,Capelsebrug,442125,,0,,771683,1,1
63062,2592,86092471,RET:M006:441765,Binnenhof,441765,,1,,771718,1,1
63062,2592,86081347,RET:M006:442130,Kralingse Zoom,442130,,0,,768850,1,1
62325,2592,86093676,RET:M008:442607,De Terp,442607,,1,,771695,1,1
62481,2592,86078940,RET:M009:442995,Rotterdam Centraal,442995,,1,,771722,1,1
63062,2592,86087665,RET:M006:441813,Binnenhof,441813,,1,,771718,1,1
62325,2592,86090189,RET:M008:442556,Hoogvliet,442556,,0,,771769,1,1
62325,2592,86090448,RET:M008:442741,Hoogvliet,442741,,0,,771769,1,1
62481,2592,86085254,RET:M009:442977,De Akkers,442977,,0,,771674,1,1
62481,2592,86084267,RET:M009:442871,De Akkers,442871,,0,,771674,1,1
63063,2592,86077079,RET:M007:442272,Schiedam Centrum,442272,,0,,771778,1,1
63063,2592,86081601,RET:M007:442251,Schiedam Centrum,442251,,0,,771778,1,1
62482,2592,86083768,RET:M010:443241,Slinge,443241,,0,,771733,1,1
63062,2592,86091237,RET:M006:442073,Binnenhof,442073,,1,,771718,1,1
62481,2592,86082358,RET:M009:442846,Rotterdam Centraal,442846,,1,,771722,1,1
63062,2592,86092146,RET:M006:442137,Binnenhof,442137,,1,,768821,1,1
62482,2592,86082946,RET:M010:443122,Den Haag Centraal,443122,,1,,771697,1,1
63063,2592,86082716,RET:M007:442327,Schiedam Centrum,442327,,0,,771778,1,1
62482,2592,86093113,RET:M010:443134,Den Haag Centraal,443134,,1,,771697,1,1
63063,2592,86077084,RET:M007:442274,Schiedam Centrum,442274,,0,,771778,1,1
62482,2592,86086445,RET:M010:443219,Slinge,443219,,0,,771735,1,1
62481,2592,86090768,RET:M009:442920,Rotterdam Centraal,442920,,1,,771754,1,1
62481,2592,86092821,RET:M009:442979,De Akkers,442979,,0,,771674,1,1
63062,2592,86090071,RET:M006:442105,Pernis,442105,,0,,771683,1,1
63063,2592,86084729,RET:M007:442351,Schiedam Centrum,442351,,0,,771778,1,1
62482,2592,86083773,RET:M010:443246,Den Haag Centraal,443246,,1,,771697,1,1
62325,2592,86094144,RET:M008:442803,De Terp,442803,,1,,771695,1,1
62482,2592,86085567,RET:M010:443152,Den Haag Centraal,443152,,1,,771697,1,1
62481,2592,86081459,RET:M009:442963,De Akkers,442963,,0,,771674,1,1
62482,2592,86092577,RET:M010:443283,Den Haag Centraal,443283,,1,,771697,1,1
63062,2592,86088043,RET:M006:441882,Pernis,441882,,0,,771683,1,1
62481,2592,86091018,RET:M009:442884,Rotterdam Centraal,442884,,1,,771696,1,1
63062,2592,86082553,RET:M006:442037,Binnenhof,442037,,1,,771718,1,1
63063,2592,86078205,RET:M007:442302,Schiedam Centrum,442302,,0,,771778,1,1
63063,2321,84768952,RET:M007:416295,Nesselande,416295,,1,,771665,1,1
62325,2321,84768146,RET:M008:416615,De Akkers,416615,,0,,771769,1,1
63062,2321,84762672,RET:M006:415977,Binnenhof,415977,,1,,771718,1,1
62482,2321,84764003,RET:M010:417204,Den Haag Centraal,417204,,1,,771697,1,1
63063,2321,84749385,RET:M007:416409,Nesselande,416409,,1,,771777,1,1
62325,2321,84760231,RET:M008:416541,De Akkers,416541,,0,,771769,1,1
